Time,A160,A180,A220,A240,L130,L150,L250,L270
2023-08-17 13:30:00,45.57643508911133,46.48554992675781,46.231075286865234,45.293460845947266,-75.04878234863281,-18.91617774963379,-71.01991271972656,-18.66908073425293
2023-08-17 14:30:00,44.70427703857422,45.595985412597656,45.34638214111328,44.426700592041016,-67.32315826416016,-17.123126983642578,-72.47185516357422,-23.77791404724121
2023-08-17 15:30:00,43.69953155517578,44.57120132446289,44.32719421386719,43.42819595336914,-60.733367919921875,-15.461397171020508,-72.75371551513672,-27.077722549438477
2023-08-17 16:30:00,45.334712982177734,46.23899459838867,45.98588180541992,45.053253173828125,-13.510656356811523,-99.24466705322266,-67.694091796875,-2.385997772216797
2023-08-17 17:30:00,40.007911682128906,40.805946350097656,40.58256530761719,39.75950241088867,-36.12833023071289,-38.19074630737305,-70.39527893066406,-16.44139289855957
2023-08-17 18:30:00,48.72665786743164,49.69858932495117,49.42653274536133,48.424102783203125,-48.2716064453125,-95.76313781738281,-64.2811050415039,12.040042877197266
2023-08-17 19:30:00,44.40654373168945,45.292320251464844,45.044376373291016,44.130828857421875,-32.38086700439453,-80.70015716552734,-67.15943908691406,1.0827064514160156
2023-08-17 20:30:00,43.54583740234375,44.414432525634766,44.17129135131836,43.27545928955078,-39.371826171875,-65.8275375366211,-67.80166625976562,-2.406167984008789
2023-08-17 21:30:00,37.543704986572266,38.29258346557617,38.08295822143555,37.310604095458984,-45.02253723144531,-11.46078109741211,-72.24564361572266,-22.662353515625
2023-08-17 22:30:00,34.37714767456055,35.062862396240234,34.87091827392578,34.1637077331543,-57.62848663330078,-14.658808708190918,-47.47226333618164,-18.608427047729492
2023-08-17 23:30:00,29.36859130859375,29.954421997070312,29.790437698364258,29.186254501342773,-40.2836799621582,-10.254502296447754,-47.72796630859375,-19.92807388305664
2023-08-18 00:30:00,28.92192840576172,29.498836517333984,29.33734703063965,28.74235725402832,-44.20714569091797,-11.253643035888672,-46.5388069152832,-14.776992797851562
2023-08-18 01:30:00,29.378646850585938,29.96466064453125,29.800622940063477,29.196231842041016,-43.666648864746094,-11.11605167388916,-46.88899612426758,-16.55750274658203
2023-08-18 02:30:00,27.888917922973633,28.445213317871094,28.28013038635254,27.715755462646484,-34.929893493652344,-8.891129493713379,-48.16038513183594,-19.85311508178711
2023-08-18 03:30:00,26.502674102783203,27.031322479248047,26.87727165222168,26.338115692138672,-29.469776153564453,-7.6621294021606445,-48.1181640625,-21.63715362548828
2023-08-18 04:30:00,27.228208541870117,27.751087188720703,27.61929702758789,27.059146881103516,-32.113983154296875,-8.160948753356934,-48.066688537597656,-20.962810516357422
2023-08-18 05:30:00,28.89522361755371,29.471576690673828,29.31024169921875,28.71580696105957,-40.31076431274414,-10.2614164352417,-46.61872482299805,-18.98365020751953
2023-08-18 06:30:00,30.52362823486328,31.132476806640625,30.96202278137207,30.334087371826172,-46.062469482421875,-11.80729866027832,-46.37136459350586,-18.862247467041016
2023-08-18 07:30:00,36.25638198852539,36.97957992553711,36.777122497558594,36.03125,-65.0575180053711,-16.641735076904297,-46.04084396362305,-17.982912063598633
2023-08-18 08:30:00,37.44600296020508,38.192928314208984,37.98384094238281,37.213478088378906,-44.238616943359375,-11.261487007141113,-72.2779541015625,-23.058414459228516
2023-08-18 09:30:00,39.748287200927734,40.54112243652344,40.31918716430664,39.50147247314453,-49.53923034667969,-12.49682903289795,-71.85385131835938,-26.8035888671875
2023-08-18 10:30:00,40.931678771972656,41.74811935424805,41.51957702636719,40.67753219604492,-50.187015533447266,-12.623167037963867,-72.65667724609375,-29.55946922302246
2023-08-18 11:30:00,43.33671569824219,44.201148986816406,43.959190368652344,43.067657470703125,-56.67743682861328,-14.267444610595703,-72.6460952758789,-31.683015823364258
2023-08-18 12:30:00,41.18457794189453,42.006065368652344,41.776123046875,40.928855895996094,-49.356651306152344,-12.40696907043457,-73.33573913574219,-31.110382080078125
2023-08-18 13:30:00,40.20380783081055,41.005741119384766,40.781272888183594,39.95417785644531,-46.53816223144531,-11.846375465393066,-73.40235900878906,-30.165624618530273
2023-08-18 14:30:00,40.919334411621094,41.73554229736328,41.5070686340332,40.665260314941406,-50.059654235839844,-12.743186950683594,-72.4384994506836,-29.50301170349121
2023-08-18 15:30:00,41.30509948730469,42.12899398803711,41.898380279541016,41.04863739013672,-52.47030258178711,-13.357043266296387,-72.63874816894531,-28.064584732055664
2023-08-18 16:30:00,40.575660705566406,41.3850212097168,41.15846633911133,40.32372283935547,-50.44226837158203,-12.820219993591309,-73.10297393798828,-27.602243423461914
2023-08-18 17:30:00,39.09087371826172,39.870609283447266,39.6523551940918,38.84816360473633,-50.39677429199219,-12.700128555297852,-71.97785186767578,-22.86057472229004
2023-08-18 18:30:00,41.54316329956055,42.371826171875,42.13986587524414,41.285221099853516,-24.610424041748047,-78.05934143066406,-66.38219451904297,1.7117023468017578
2023-08-18 19:30:00,41.8916130065918,42.72721481323242,42.493309020996094,41.631507873535156,-26.734590530395508,-78.36773681640625,-66.4581298828125,2.8169631958007812
2023-08-18 20:30:00,39.948795318603516,40.74566650390625,40.52259063720703,39.70075225830078,-20.39494514465332,-78.86669921875,-66.22245025634766,4.566335678100586
2023-08-18 21:30:00,34.597103118896484,35.28722381591797,35.09404754638672,34.38230514526367,-38.617610931396484,-9.82975959777832,-72.04962158203125,-18.714237213134766
2023-08-18 22:30:00,30.683639526367188,31.295696258544922,31.124380111694336,30.493112564086914,-42.66490936279297,-10.860681533813477,-47.83656692504883,-22.025537490844727
